Address,Soldprice,Bedrooms,Bathrooms,Area,Year built,LRY,Parking,Lot,Zestimate,lat,lng,label,Avgprice,Type_Condo,Type_Multi Family,"Heating_Baseboard, Forced air",Heating_Forced air,"Heating_Forced air, Heat pump",Heating_Heat pump,Heating_No Data,Heating_Other,Cooling_Central,Cooling_No Data,Cooling_Other
30342,-0.7544626448513485,0.0,-0.40332908410668095,-0.793307732742791,-1.3894446246014722,-2.21524797376513,1.4170425459125107e-15,-0.4183261349715834,-0.7528758879595532,33.882179260253906,-84.37528991699219,2,-0.6122446,1,0,0,1,0,0,0,0,1,0,0
30305,2.1564967960519916,0.0,1.75836507897089,0.3916222458212499,-0.6114776688569205,-1.1897652790731534,1.4170425459125107e-15,0.5104372908341788,1.9074213575701031,33.835697174072266,-84.38911437988281,0,0.1650611,1,0,0,1,0,0,0,0,1,0,0
30327,1.661014338025891,0.0,-0.3050702585122459,1.6535260222053958,0.8529307184269416,1.3715751140914385e-14,1.4170425459125107e-15,1.099631063679401,1.444972331261291,33.869693756103516,-84.41729736328125,4,-0.12922572,1,0,0,1,0,0,0,0,1,0,0
30327,-0.44478610858503576,0.0,-0.40332908410668095,-0.23349829405111813,-0.5657149067542998,-1.1294427676206842,1.4170425459125107e-15,-0.2546050522941803,-0.46925247468009135,33.869693756103516,-84.41729736328125,4,-0.12922572,1,0,0,1,0,0,0,0,1,0,0
30342,-0.2899478404518794,0.0,-0.40332908410668095,-0.8539537552677222,-0.33690109624119635,-0.8278302103583381,-0.45584230583854995,-0.4102411432344277,-0.3320885816729471,33.882179260253906,-84.37528991699219,2,-0.6122446,1,0,0,1,0,0,0,0,1,0,0
30305,0.9611453660640242,0.0,2.74095333491524,1.858789483059009,0.3037775731954933,0.07700746142870016,1.4170425459125107e-15,-0.5517284986346526,0.8059625878045462,33.835697174072266,-84.38911437988281,0,0.1650611,1,0,0,1,0,0,0,0,1,0,0
30327,1.9397232206655726,0.0,-0.40332908410668095,1.478585572614248,0.944456242632183,0.8612001103108,1.4170425459125107e-15,1.1360135264966018,1.7018834613537104,33.869693756103516,-84.41729736328125,4,-0.12922572,1,0,0,1,0,0,0,0,1,0,0
30326,1.0416612654932655,0.0,1.75836507897089,0.2563349648040956,0.9902190047348036,0.9215226217632693,1.4170425459125107e-15,-0.027214659686675934,0.893731518276257,33.849517822265625,-84.36396789550781,0,0.1650611,1,0,0,1,0,0,0,0,1,0,0
30318,-1.057945650392335,0.0,1.75836507897089,-1.968907553995304,0.07496376268238986,1.1024901561206768,1.4170425459125107e-15,-0.500186676310285,-1.0245509919489555,33.792301177978516,-84.44786071777344,1,-0.67727345,1,0,0,1,0,0,0,0,1,0,0
30305,0.14359931032095852,0.0,-0.3050702585122459,1.8447942470917174,-0.29113833413857565,1.404102713383023,-0.45584230583854995,0.2709194106209409,0.07000068839163293,33.835697174072266,-84.38911437988281,0,0.1650611,1,0,0,0,0,0,1,0,0,1,0
30305,-0.6956241029607491,0.0,-0.501587909701116,-0.2941443165760494,-1.0233425277805066,-1.7326678821453765,1.4170425459125107e-15,0.0,-0.6901556943202952,33.835697174072266,-84.38911437988281,0,0.1650611,1,0,0,1,0,0,0,0,1,0,0
30327,-0.47575376221166704,0.0,-0.40332908410668095,-0.15419195690313114,-0.06232452362547221,-0.4658951416435228,1.4170425459125107e-15,0.0,-0.23710907696833597,33.869693756103516,-84.41729736328125,4,-0.12922572,1,0,0,1,0,0,0,0,1,0,0
30308,-0.9960103431390721,0.0,-0.501587909701116,-0.9845759576291125,-0.7945287172674033,0.3786200186910463,-2.0512903762734807,0.27193003458808535,-0.9728742732649971,33.77112579345703,-84.37810516357422,3,0.43348038,1,0,0,1,0,0,0,0,1,0,0
30342,-0.21562547174796431,0.0,1.75836507897089,-0.35945541775674456,-0.6114776688569205,1.5850702477404306,-0.45584230583854995,-0.37486930438437144,-0.25836425370164007,33.882179260253906,-84.37528991699219,2,-0.6122446,1,0,0,1,0,0,0,0,1,0,0
30326,0.34488905889406185,0.0,-0.40332908410668095,0.7788237742496569,0.349540335298114,0.07700746142870016,1.4170425459125107e-15,-0.28391314734136974,0.24890498266748415,33.849517822265625,-84.36396789550781,0,0.1650611,1,0,0,1,0,0,0,0,1,0,0
30342,-0.6341223428582594,0.0,-0.40332908410668095,-0.793307732742791,-1.3894446246014722,-2.21524797376513,1.1396057645963806,-0.4102411432344277,-0.6445599119730461,33.882179260253906,-84.37528991699219,2,-0.6122446,1,0,0,1,0,0,0,0,1,0,0
30326,0.1745669639475898,0.0,-0.40332908410668095,-0.38744588969132815,1.1732700531452864,1.162812667573146,1.4170425459125107e-15,0.0,0.09408838999896803,33.849517822265625,-84.36396789550781,0,0.1650611,1,0,0,0,0,0,1,0,0,1,0
30306,-0.1041419186920917,0.0,-0.40332908410668095,0.3589666952309023,-0.06232452362547221,-0.4658951416435228,1.4170425459125107e-15,-0.7750763953735791,-0.16269347804562853,33.78932189941406,-84.35150146484375,3,0.43348038,1,0,0,1,0,0,0,0,1,0,0
30324,2.094561488798729,0.0,-0.3050702585122459,3.577870967708021,1.219032815247907,1.2231351790256153,-0.45584230583854995,0.0,1.8167356008888247,33.81840515136719,-84.3581771850586,0,0.1650611,1,0,0,1,0,0,0,0,1,0,0
30309,-0.9712362202377675,0.0,-0.501587909701116,-0.8422910586283123,-0.8402914793700239,-1.4913778363354995,-0.45584230583854995,-0.42236863084016124,-0.9506749215736826,33.79988479614258,-84.38580322265625,3,0.43348038,1,0,0,1,0,0,0,0,1,0,0
30324,-0.8783332593578737,0.0,-0.40332908410668095,0.07906197588506586,-0.38266385834381705,-0.8881527218108074,2.735053835031311,-0.40518802339870535,-0.8651989874285684,33.81840515136719,-84.3581771850586,0,0.1650611,1,0,0,0,1,0,0,0,1,0,0
30342,-0.2899478404518794,0.0,-0.40332908410668095,-0.8539537552677222,-0.33690109624119635,-0.8278302103583381,-0.45584230583854995,-0.4102411432344277,-0.3320885816729471,33.882179260253906,-84.37528991699219,2,-0.6122446,1,0,0,1,0,0,0,0,1,0,0
30309,1.5928855000473023,0.0,-0.40332908410668095,0.15836831303305285,1.2647955773505277,1.2834576904780846,1.1396057645963806,0.0,1.3830220898199344,33.79988479614258,-84.38580322265625,3,0.43348038,0,1,0,1,0,0,0,0,1,0,0
30318,-0.5376890694649292,0.0,-0.40332908410668095,-0.11920386698490161,-0.016561761522851517,-0.4055726301910536,-0.45584230583854995,-0.4708785812630955,-0.555998548947291,33.792301177978516,-84.44786071777344,1,-0.67727345,1,0,0,1,0,0,0,0,1,0,0
30326,1.5371437235193661,0.0,2.74095333491524,1.7001768087630351,0.8529307184269416,0.7405550874058616,1.1396057645963806,0.7610720346860058,1.325551059340091,33.849517822265625,-84.36396789550781,0,0.1650611,1,0,0,0,1,0,0,0,1,0,0
30324,-0.3363993208918263,0.0,-0.501587909701116,-0.3781157323798003,0.7614051942217002,0.6199100645009231,1.4170425459125107e-15,-0.7558745399978343,-0.3743628914000527,33.81840515136719,-84.3581771850586,0,0.1650611,1,0,0,1,0,0,0,0,1,0,0
30342,-0.19704487957198555,0.0,-0.40332908410668095,-0.35945541775674456,-0.6114776688569205,0.07700746142870016,-0.45584230583854995,-0.3950817837272607,-0.024664091326974738,33.882179260253906,-84.37528991699219,2,-0.6122446,1,0,0,1,0,0,0,0,1,0,0
30363,-0.6739467454221072,0.0,-0.501587909701116,-0.7373267888736237,0.9902190047348036,0.9215226217632693,1.4170425459125107e-15,-0.5254522754888966,-0.6799158920971117,33.7910041809082,-84.39897918701172,3,0.43348038,1,0,0,1,0,0,0,0,1,0,0
30305,0.14359931032095852,0.0,-0.3050702585122459,1.8447942470917174,-0.29113833413857565,1.404102713383023,-0.45584230583854995,0.2709194106209409,0.07000068839163293,33.835697174072266,-84.38911437988281,0,0.1650611,1,0,0,0,0,0,1,0,0,1,0
30305,-0.4664634661236777,0.0,-0.501587909701116,0.09772229050812162,0.02920100057976917,-0.34525011873858436,-0.45584230583854995,0.1304426791878604,-0.49049079114628813,33.835697174072266,-84.38911437988281,0,0.1650611,1,0,0,1,0,0,0,0,1,0,0
30327,-0.6770435107847703,0.0,-0.501587909701116,-0.9799108789733486,-0.6572404309595412,-1.2500877905256227,1.1396057645963806,-0.24955193245845797,-0.6737450343358299,33.869693756103516,-84.41729736328125,4,-0.12922572,1,0,0,1,0,0,0,0,1,0,0
30342,-1.4047833710106055,0.0,-0.501587909701116,-1.0638822947770996,-0.8402914793700239,-1.4913778363354995,-2.0512903762734807,-0.48906981267169586,-1.3435697259757333,33.882179260253906,-84.37528991699219,2,-0.6122446,1,0,0,1,0,0,0,0,1,0,0
30324,-0.3828508013317732,0.0,-0.40332908410668095,0.21901433555798408,0.16648928688763123,-0.1642825843811767,1.1396057645963806,-0.28896626717709206,-0.41653603952451435,33.81840515136719,-84.3581771850586,0,0.1650611,1,0,0,1,0,0,0,0,1,0,0
30309,-0.19704487957198555,0.0,1.75836507897089,0.2889905153944432,0.8071679563243209,0.6802325759533924,-0.45584230583854995,-0.7477895482606786,-0.24307761152432986,33.79988479614258,-84.38580322265625,3,0.43348038,1,0,0,1,0,0,0,0,1,0,0
30306,1.320370148132947,0.0,-0.501587909701116,-0.2988093952318133,-2.6250392013722306,-0.526217653095992,2.735053835031311,0.0,1.144483030785466,33.78932189941406,-84.35150146484375,3,0.43348038,0,1,0,1,0,0,0,0,1,0,0
30326,-0.01123895781219787,0.0,-0.501587909701116,0.24233972883680377,0.39530309740073466,0.13732997288116938,2.735053835031311,-0.09290521755106608,-0.07860008580331514,33.849517822265625,-84.36396789550781,0,0.1650611,1,0,0,1,0,0,0,0,1,0,0
30324,0.22721197511286298,0.0,-0.3050702585122459,2.1946751462740126,0.8529307184269416,0.7405550874058616,2.735053835031311,-0.7215133251149225,0.1402461812497947,33.81840515136719,-84.3581771850586,0,0.1650611,1,0,0,1,0,0,0,0,1,0,0
30309,1.1345642263731595,0.0,-0.40332908410668095,-0.04223006916479659,1.2647955773505277,1.3715751140914385e-14,-0.45584230583854995,-0.15758515144831176,0.9767851940469519,33.79988479614258,-84.38580322265625,3,0.43348038,1,0,0,0,0,0,1,0,0,1,0
30318,-0.3209154940785103,0.0,-0.40332908410668095,1.245331639826051,-0.1080872857280929,-0.526217653095992,-0.45584230583854995,0.0,-0.3588570657503472,33.792301177978516,-84.44786071777344,1,-0.67727345,1,0,0,1,0,0,0,0,1,0,0
30342,-0.305431667265195,0.0,-0.40332908410668095,0.07439689722930193,-0.4741893825490584,-1.0087977447157457,-0.45584230583854995,-0.4203473829058723,-0.33706236046960864,33.882179260253906,-84.37528991699219,2,-0.6122446,1,0,0,1,0,0,0,0,1,0,0
30309,-1.0641391811176613,0.0,-0.501587909701116,-1.0872076880559192,-0.8402914793700239,-1.4913778363354995,1.1396057645963806,-0.31423186635570366,-1.0283220716919612,33.79988479614258,-84.38580322265625,3,0.43348038,1,0,0,0,0,1,0,0,1,0,0
30318,0.39134053933400875,0.0,-0.501587909701116,-1.6003663401899526,-2.167411580346024,-0.526217653095992,2.735053835031311,0.0,0.28898745767063716,33.792301177978516,-84.44786071777344,1,-0.67727345,0,1,0,1,0,0,0,0,1,0,0
30324,-0.048400142164155405,0.0,2.74095333491524,0.6551991898719125,0.21225204899025193,-0.1039600729287075,-2.0512903762734807,-0.4759317010988178,-0.10880244428157432,33.81840515136719,-84.3581771850586,0,0.1650611,1,0,0,1,0,0,0,0,1,0,0
30324,0.4408887851366188,0.0,-0.3050702585122459,1.0587284935954933,1.1275072910426658,1.1024901561206768,-0.45584230583854995,0.0,0.33879268670568236,33.81840515136719,-84.3581771850586,0,0.1650611,1,0,0,1,0,0,0,0,1,0,0
30309,1.5928855000473023,0.0,-0.40332908410668095,-0.13319910295219342,1.2647955773505277,1.2834576904780846,-0.45584230583854995,-0.1707232630211898,1.3823982599369633,33.79988479614258,-84.38580322265625,3,0.43348038,1,0,0,1,0,0,0,0,1,0,0
30342,-0.6341223428582594,0.0,-0.40332908410668095,-0.793307732742791,-1.3894446246014722,-2.21524797376513,1.1396057645963806,-0.4102411432344277,-0.6445599119730461,33.882179260253906,-84.37528991699219,2,-0.6122446,1,0,0,1,0,0,0,0,1,0,0
30324,-0.7389788180380329,0.0,-0.501587909701116,-0.5040728560854267,0.02920100057976917,1.3715751140914385e-14,1.4170425459125107e-15,-0.3243381060271483,-0.738567141274468,33.81840515136719,-84.3581771850586,0,0.1650611,1,0,0,1,0,0,0,0,1,0,0
30309,-0.07627103042812355,0.0,-0.501587909701116,1.4459300220239004,0.8071679563243209,0.6802325759533924,1.4170425459125107e-15,-0.2687537878342028,-0.12919212730336893,33.79988479614258,-84.38580322265625,3,0.43348038,1,0,0,1,0,0,0,0,1,0,0
30318,-2.465716603666817,0.0,-0.501587909701116,-1.586371104222661,-0.5657149067542998,0.3786200186910463,-0.45584230583854995,0.0,-1.6803760418007416,33.792301177978516,-84.44786071777344,1,-0.67727345,1,0,0,1,0,0,0,0,1,0,0
30327,-1.0641391811176613,0.0,-0.501587909701116,-1.115198159990503,-0.5657149067542998,-1.1294427676206842,-0.45584230583854995,-0.2546050522941803,-1.0288559801503598,33.869693756103516,-84.41729736328125,4,-0.12922572,1,0,0,0,1,0,0,0,1,0,0
30318,-0.47575376221166704,0.0,-0.501587909701116,-0.9822434183012306,-3.2657178708089205,1.3715751140914385e-14,1.4170425459125107e-15,-0.42742175067588356,-0.4941663293756855,33.792301177978516,-84.44786071777344,1,-0.67727345,1,0,0,1,0,0,0,0,1,0,0
30319,-0.7234949912247173,0.0,-0.501587909701116,-0.8492886766119583,0.6241169079138381,0.4389425301435155,-0.45584230583854995,-0.20609510187124602,-0.7331044147316939,33.875953674316406,-84.33476257324219,2,-0.6122446,1,0,0,1,0,0,0,0,1,0,0
30324,-0.8287850135552636,0.0,-0.501587909701116,-0.5040728560854267,0.2580148110928726,-0.043637561476238276,-2.0512903762734807,-0.3243381060271483,-0.818984995287384,33.81840515136719,-84.3581771850586,0,0.1650611,1,0,0,1,0,0,0,0,1,0,0
30363,-0.6739467454221072,0.0,-0.501587909701116,-0.7373267888736237,0.9902190047348036,0.9215226217632693,2.735053835031311,-0.2596581721299026,-0.6799158920971117,33.7910041809082,-84.39897918701172,3,0.43348038,1,0,0,0,1,0,0,0,1,0,0
30326,0.9487583046133717,0.0,-0.501587909701116,-0.05622530513208841,0.9902190047348036,1.8263602935503076,-0.45584230583854995,-0.08279897787962144,0.794312143233383,33.849517822265625,-84.36396789550781,0,0.1650611,1,0,0,0,0,1,0,0,1,0,0
30319,-0.9464620973364625,0.0,-0.40332908410668095,0.47792620095288274,-0.977579765677886,-1.6723453706929072,1.4170425459125107e-15,-0.12322393656539998,-0.9263961369391311,33.875953674316406,-84.33476257324219,2,-0.6122446,1,0,0,1,0,0,0,0,1,0,0
30305,1.2274671872530531,0.0,-0.501587909701116,0.3916222458212499,-0.6114776688569205,-1.1897652790731534,1.4170425459125107e-15,0.5104372908341788,1.0582821051547369,33.835697174072266,-84.38911437988281,0,0.1650611,1,0,0,1,0,0,0,0,1,0,0
30324,-0.6925273375980859,0.0,-0.501587909701116,0.03474372865530843,0.12072652478501054,-0.22460509583364593,1.4170425459125107e-15,6.2780682713276335,-0.6954947789042822,33.81840515136719,-84.3581771850586,0,0.1650611,1,0,0,0,0,1,0,0,1,0,0
30305,-0.9557523934244518,0.0,-0.501587909701116,-0.21017290077229844,-1.0233425277805066,0.3786200186910463,-0.45584230583854995,0.2870893940952523,-0.934522785684863,33.835697174072266,-84.38911437988281,0,0.1650611,1,0,0,1,0,0,0,0,1,0,0
30309,-0.8597526671818952,0.0,-0.501587909701116,-1.0872076880559192,-0.8402914793700239,0.3786200186910463,-0.45584230583854995,-0.3132212423885592,-0.8485466636155647,33.79988479614258,-84.38580322265625,3,0.43348038,1,0,1,0,0,0,0,0,1,0,0
30326,1.7136593491911642,0.0,2.74095333491524,1.1170419767925426,0.8529307184269416,0.7405550874058616,1.4170425459125107e-15,0.4083642701525879,1.4901128863966424,33.849517822265625,-84.36396789550781,0,0.1650611,1,0,0,1,0,0,0,0,1,0,0
30308,-0.0019486617242084872,0.0,-0.501587909701116,-0.6206998224795252,-2.853853011885334,-0.4055726301910536,-2.0512903762734807,-0.5769940978132642,-0.06872558936745705,33.77112579345703,-84.37810516357422,3,0.43348038,1,0,0,1,0,0,0,0,1,0,0
30318,-0.47575376221166704,0.0,-0.501587909701116,-0.9822434183012306,-3.2657178708089205,0.4389425301435155,1.4170425459125107e-15,-0.42540050274159463,-0.4941663293756855,33.792301177978516,-84.44786071777344,1,-0.67727345,1,0,0,1,0,0,0,0,1,0,0
30324,-0.7080111644114017,0.0,-0.501587909701116,-0.5040728560854267,0.02920100057976917,-0.34525011873858436,-2.0512903762734807,-0.3243381060271483,-0.7115288929233505,33.81840515136719,-84.3581771850586,0,0.1650611,1,0,0,1,0,0,0,0,1,0,0
30309,1.0106936118666343,0.0,-0.40332908410668095,0.11405006580329541,0.944456242632183,0.8612001103108,-0.45584230583854995,-0.7760870193407235,0.860966399197684,33.79988479614258,-84.38580322265625,3,0.43348038,1,0,0,1,0,0,0,0,1,0,0
30327,0.29224404772878865,0.0,1.75836507897089,0.1933564029512824,-0.1080872857280929,-0.526217653095992,-0.45584230583854995,0.0,0.19940885852940662,33.869693756103516,-84.41729736328125,4,-0.12922572,1,0,0,1,0,0,0,0,1,0,0
30363,-0.6925273375980859,0.0,-0.40332908410668095,-0.38744588969132815,0.9902190047348036,0.9215226217632693,1.4170425459125107e-15,0.0,-0.6924093500236412,33.7910041809082,-84.39897918701172,3,0.43348038,0,1,0,1,0,0,0,0,1,0,0
30327,-0.5996243767181921,0.0,-0.501587909701116,-0.9799108789733486,-0.6572404309595412,0.9818451332157384,-0.45584230583854995,-0.25258380435989136,-0.6129300508796999,33.869693756103516,-84.41729736328125,4,-0.12922572,1,0,0,1,0,0,0,0,1,0,0
30318,-0.47575376221166704,0.0,2.74095333491524,-0.11920386698490161,-0.016561761522851517,-0.4055726301910536,-0.45584230583854995,0.0,-0.49321653432863943,33.792301177978516,-84.44786071777344,1,-0.67727345,1,0,0,1,0,0,0,0,1,0,0
30342,-1.4047833710106055,0.0,-0.501587909701116,-2.3304511498170095,-0.8402914793700239,-1.4913778363354995,1.4170425459125107e-15,0.0,-1.3269792231421231,33.882179260253906,-84.37528991699219,2,-0.6122446,1,0,0,1,0,0,0,0,1,0,0
30326,0.13740577959563227,0.0,1.75836507897089,-0.12153640631278358,1.1732700531452864,1.162812667573146,1.4170425459125107e-15,-0.2849237713085142,0.057198125568135645,33.849517822265625,-84.36396789550781,0,0.1650611,1,0,0,1,0,0,0,0,1,0,0
30305,-0.9712362202377675,0.0,-0.501587909701116,-0.23583083337900013,-1.0233425277805066,-1.7326678821453765,1.4170425459125107e-15,-0.7467789242935341,-0.9490900564655939,33.835697174072266,-84.38911437988281,0,0.1650611,1,0,0,1,0,0,0,0,1,0,0
30305,0.1952100018551022,0.0,-0.40332908410668095,2.7638147422772135,0.21225204899025193,-0.1039600729287075,1.4170425459125107e-15,0.4417148610683552,4.39277647159413,33.835697174072266,-84.38911437988281,0,0.1650611,1,0,0,1,0,0,0,0,1,0,0
30309,1.77869142180709,0.0,-0.40332908410668095,0.2843254367386792,1.2647955773505277,1.2834576904780846,-0.45584230583854995,-0.37486930438437144,1.5483482489853513,33.79988479614258,-84.38580322265625,3,0.43348038,1,0,0,1,0,0,0,0,1,0,0
30327,-1.0145909353150513,0.0,-0.501587909701116,-0.9799108789733486,-0.6572404309595412,-1.2500877905256227,1.4170425459125107e-15,-0.25561567626132475,-0.988441919894096,33.869693756103516,-84.41729736328125,4,-0.12922572,1,0,0,0,0,0,0,1,1,0,0
30342,-1.1880097956241864,0.0,1.75836507897089,-0.793307732742791,-1.3894446246014722,-2.21524797376513,1.4170425459125107e-15,0.0,-0.7970048270684648,33.882179260253906,-84.37528991699219,2,-0.6122446,1,0,0,1,0,0,0,0,1,0,0
30324,-0.6925273375980859,0.0,2.74095333491524,-0.03289991185326871,0.7614051942217002,0.6199100645009231,1.4170425459125107e-15,-0.2970512589142478,-0.6946573856379517,33.81840515136719,-84.3581771850586,0,0.1650611,1,0,0,0,0,1,0,0,1,0,0
30342,-0.17227075667068015,0.0,-0.40332908410668095,-0.8539537552677222,-0.33690109624119635,-0.8278302103583381,-0.45584230583854995,-0.41125176720157214,-0.22570029622571108,33.882179260253906,-84.37528991699219,2,-0.6122446,1,0,0,1,0,0,0,0,1,0,0
30327,-0.9093009129845049,0.0,-0.501587909701116,-0.9799108789733486,-0.6572404309595412,-1.2500877905256227,1.4170425459125107e-15,-0.2546050522941803,-0.8884605359476445,33.869693756103516,-84.41729736328125,4,-0.12922572,1,0,0,0,0,0,0,1,1,0,0
30305,1.9690805563036191,0.0,2.74095333491524,1.7258347413697368,0.6241169079138381,0.4389425301435155,1.4170425459125107e-15,0.0,1.7248415250648546,33.835697174072266,-84.38911437988281,0,0.1650611,1,0,0,1,0,0,0,0,1,0,0
30326,1.196499533626422,0.0,-0.3050702585122459,1.1170419767925426,0.8529307184269416,0.7405550874058616,1.1396057645963806,0.7600614107188614,1.018238970774834,33.849517822265625,-84.36396789550781,0,0.1650611,1,0,0,0,0,1,0,0,0,0,1
30319,-0.7234949912247173,0.0,-0.501587909701116,-0.8492886766119583,0.6241169079138381,0.4389425301435155,1.4170425459125107e-15,-0.20609510187124602,-0.7172782440069492,33.875953674316406,-84.33476257324219,2,-0.6122446,1,0,0,1,0,0,0,0,1,0,0
30305,0.8558553437334779,0.0,-0.40332908410668095,0.7788237742496569,1.0359817668374243,1.3715751140914385e-14,2.735053835031311,0.2648556668180741,0.7276466470910103,33.835697174072266,-84.38911437988281,0,0.1650611,1,0,0,0,1,0,0,0,0,1,0
30363,1.7532979458332523,0.0,-0.40332908410668095,0.8604626507255259,1.219032815247907,1.3715751140914385e-14,-0.45584230583854995,0.05565650561917009,1.5255475477672087,33.7910041809082,-84.39897918701172,3,0.43348038,1,0,0,0,1,0,0,0,1,0,0
30309,1.1345642263731595,0.0,-0.40332908410668095,0.2843254367386792,1.2647955773505277,1.2834576904780846,-0.45584230583854995,-0.37486930438437144,0.9767851940469519,33.79988479614258,-84.38580322265625,3,0.43348038,1,0,0,1,0,0,0,0,1,0,0
30308,2.1874644496786226,0.0,-0.40332908410668095,0.7671610776102471,0.8986934805295622,0.8008775988583308,-0.45584230583854995,0.1920907411836727,1.936606479932887,33.77112579345703,-84.37810516357422,3,0.43348038,1,0,0,1,0,0,0,0,1,0,0
30363,1.5928855000473023,0.0,-0.40332908410668095,0.8604626507255259,1.219032815247907,1.2231351790256153,-0.45584230583854995,0.05565650561917009,1.378672140906244,33.7910041809082,-84.39897918701172,3,0.43348038,1,0,0,0,1,0,0,0,1,0,0
30306,-0.1041419186920917,0.0,-0.40332908410668095,0.3589666952309023,-0.06232452362547221,1.3715751140914385e-14,-0.45584230583854995,-0.44763423001877284,-0.16269347804562853,33.78932189941406,-84.35150146484375,3,0.43348038,1,0,0,1,0,0,0,0,1,0,0
30305,-0.2899478404518794,0.0,-0.501587909701116,0.09772229050812162,0.02920100057976917,-0.34525011873858436,1.4170425459125107e-15,0.0,-0.32159025535411784,33.835697174072266,-84.38911437988281,0,0.1650611,1,0,0,1,0,0,0,0,1,0,0
30342,-0.3085284326278581,0.0,1.75836507897089,-0.35945541775674456,-0.6114776688569205,-1.1897652790731534,1.4170425459125107e-15,-0.37486930438437144,-0.3466670926317495,33.882179260253906,-84.37528991699219,2,-0.6122446,1,0,0,1,0,0,0,0,1,0,0
30326,0.39134053933400875,0.0,-0.40332908410668095,0.7788237742496569,0.349540335298114,0.07700746142870016,1.4170425459125107e-15,-0.28391314734136974,0.2943715029669104,33.849517822265625,-84.36396789550781,0,0.1650611,1,0,0,1,0,0,0,0,1,0,0
30305,-0.9712362202377675,0.0,-0.501587909701116,-0.23583083337900013,-1.0233425277805066,-1.7326678821453765,-0.45584230583854995,-0.08178835391247698,-0.9490900564655939,33.835697174072266,-84.38911437988281,0,0.1650611,1,0,0,1,0,0,0,0,1,0,0
30324,-0.7389788180380329,0.0,-0.501587909701116,-0.5040728560854267,0.02920100057976917,1.3715751140914385e-14,-2.0512903762734807,-0.3243381060271483,-0.738567141274468,33.81840515136719,-84.3581771850586,0,0.1650611,1,0,0,1,0,0,0,0,1,0,0
30309,1.5928855000473023,0.0,-0.40332908410668095,0.15836831303305285,1.2647955773505277,1.2834576904780846,1.1396057645963806,0.0,1.3830220898199344,33.79988479614258,-84.38580322265625,3,0.43348038,0,1,0,1,0,0,0,0,1,0,0
30305,1.661014338025891,0.0,-0.40332908410668095,1.6535260222053958,0.8529307184269416,0.7405550874058616,1.4170425459125107e-15,0.0,1.444972331261291,33.835697174072266,-84.38911437988281,0,0.1650611,1,0,0,1,0,0,0,0,1,0,0
30324,-0.847365605731242,0.0,-0.501587909701116,-0.10754117034549175,0.12072652478501054,1.3715751140914385e-14,1.4170425459125107e-15,-0.28896626717709206,-0.8378179136462687,33.81840515136719,-84.3581771850586,0,0.1650611,1,0,0,0,0,0,1,0,0,1,0
30309,-0.8318817789179267,0.0,-0.501587909701116,-0.9379251710714731,-0.33690109624119635,1.6453927591928998,-0.45584230583854995,3.13704898144264,-0.8216432974013059,33.79988479614258,-84.38580322265625,3,0.43348038,1,0,0,1,0,0,0,0,1,0,0
30309,-0.07627103042812355,0.0,-0.40332908410668095,1.4459300220239004,0.8071679563243209,1.3715751140914385e-14,1.4170425459125107e-15,0.04251839404629207,-0.12919212730336893,33.79988479614258,-84.38580322265625,3,0.43348038,1,0,0,0,0,0,1,0,0,1,0
30309,1.902562036313615,0.0,-0.40332908410668095,-0.13319910295219342,1.2647955773505277,1.3715751140914385e-14,-0.45584230583854995,-0.1707232630211898,1.6726252778334616,33.79988479614258,-84.38580322265625,3,0.43348038,1,0,0,0,0,0,1,0,0,1,0
30324,-0.847365605731242,0.0,-0.501587909701116,-0.10754117034549175,0.12072652478501054,-0.22460509583364593,1.4170425459125107e-15,-0.28896626717709206,-0.8378179136462687,33.81840515136719,-84.3581771850586,0,0.1650611,1,0,0,1,0,0,0,0,1,0,0
30342,-0.21562547174796431,0.0,1.75836507897089,-0.35945541775674456,-0.6114776688569205,1.5850702477404306,-0.45584230583854995,-0.37486930438437144,-0.25836425370164007,33.882179260253906,-84.37528991699219,2,-0.6122446,1,0,0,1,0,0,0,0,1,0,0
30324,-0.6925273375980859,0.0,-0.501587909701116,0.03474372865530843,0.12072652478501054,-0.22460509583364593,1.4170425459125107e-15,6.2780682713276335,-0.6954947789042822,33.81840515136719,-84.3581771850586,0,0.1650611,1,0,0,0,0,1,0,0,1,0,0
